ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
8381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8390,5,6,8,7,6,5,4,5,6,7,7,6,4,3,4,5,7,6,5,4,3
8391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8393,1,1,2,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
8394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8396,3,3,4,1,0,1,1,3,3,4,1,0,0,1,3,3,4,0,0,0,1
8397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8398,14,16,15,14,12,10,10,13,15,14,13,11,8,8,12,14,13,11,10,7,7
8399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,6,9,7,5,4,3,3,6,8,6,5,3,2,2,5,7,6,4,3,2,2
8401,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,2,3,4,3,4,1,1,2,2,3,3,3,1,1,1,2,3,2,3,1,0
8403,6,7,6,7,6,6,6,6,7,6,7,6,6,6,6,7,6,7,6,6,6
8404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8418,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8419,1,2,0,1,0,0,0,1,2,0,1,0,0,0,1,2,0,0,0,0,0
8420,8,9,10,10,9,8,7,8,9,10,10,9,8,7,8,9,10,10,9,8,7
8421,12,13,14,13,13,11,11,11,13,14,13,13,11,11,11,12,14,13,13,11,11
8422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,25,26,29,30,28,28,28,26,27,30,30,29,29,29,26,28,31,31,29,29,30
8425,8,8,9,8,8,7,8,8,9,9,8,8,8,8,8,9,9,8,8,8,8
8426,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,5,5,5,4,4,4
8427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,3,2,2,1,0,1,2,3,2,2,1,0,1,2,2,2,2,0,0,1,1
8429,4,3,4,4,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2
8430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8436,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
8437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8438,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8442,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8447,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
8448,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8449,4,7,9,9,7,5,4,4,7,9,9,7,5,4,4,7,9,9,7,5,4
8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8451,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1
8452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8453,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1
8454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8456,0,2,8,5,0,0,0,0,2,8,5,0,0,0,0,2,8,5,0,0,0
8457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460,3,4,5,4,2,0,0,2,3,4,3,1,0,0,2,2,3,3,0,0,0
8461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462,0,3,4,0,0,0,0,0,3,4,0,0,0,0,0,3,4,0,0,0,0
8463,22,22,21,22,21,22,21,23,23,22,23,22,23,22,24,24,23,24,23,24,23
8464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8465,4,5,7,6,5,5,4,4,5,7,6,5,5,4,3,5,6,5,5,5,4
8466,7,9,10,10,8,5,5,7,9,9,10,8,5,5,6,9,9,10,8,5,5
8467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470,2,3,3,2,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,2
8471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8472,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8497,4,7,7,7,6,6,4,3,6,7,7,5,5,3,2,6,6,6,4,5,3
8498,4,5,8,10,8,4,4,4,4,7,9,7,4,4,3,4,7,9,7,3,3
8499,17,18,20,22,20,17,14,16,18,20,22,20,17,13,16,18,20,22,19,16,13
8500,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
8501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506,5,7,8,6,5,3,3,5,7,7,6,5,3,3,5,6,7,5,4,3,2
8507,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2
8508,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
8509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8511,7,7,7,7,7,7,7,8,8,7,8,7,7,7,8,8,8,8,7,7,7
8512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8514,3,4,4,4,3,3,4,3,4,4,4,3,3,4,4,4,4,4,4,3,4
8515,3,3,4,3,3,2,2,3,3,4,2,3,2,1,3,3,3,2,3,2,1
8516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8517,5,8,7,5,3,1,1,5,7,6,5,3,1,0,4,6,6,4,2,0,0
8518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8519,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8521,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
8522,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8523,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
8524,3,4,3,3,3,2,2,3,3,3,3,2,2,2,3,3,3,3,2,1,2
8525,8,8,5,5,0,1,2,5,5,2,2,0,0,0,2,3,0,0,0,0,0
8526,2,4,4,3,3,2,1,2,4,4,3,3,2,1,2,4,4,3,3,2,1
8527,2,2,3,2,0,0,1,1,1,3,1,0,0,1,1,1,3,1,0,0,0
8528,5,25,60,46,42,0,0,0,21,56,41,38,0,0,0,16,52,37,34,0,0
8529,72,86,88,77,61,51,53,71,85,87,76,60,50,52,70,84,86,75,59,49,51
8530,152,246,282,228,140,41,19,113,207,243,189,101,2,0,74,168,204,150,62,0,0
8531,465,485,544,509,407,382,386,453,473,532,497,396,370,374,441,461,520,485,384,358,362
8532,7,9,7,4,2,3,4,6,8,6,3,1,2,3,5,7,5,3,0,1,2
8533,30,34,32,27,24,23,24,30,34,32,27,24,23,24,30,34,32,27,24,22,23
8534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8536,13,17,25,22,23,15,8,10,13,21,18,19,11,5,6,10,18,15,15,8,1
8537,18,20,18,17,15,16,15,17,19,17,16,14,15,14,16,18,15,15,13,13,13
8538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8539,2,7,4,3,2,0,1,2,6,4,3,1,0,0,1,5,3,2,0,0,0
8540,24,24,25,21,19,18,18,22,23,23,19,17,16,16,20,21,21,18,15,14,14
8541,29,37,36,27,18,11,12,22,29,28,20,10,3,5,14,21,20,12,2,0,0
8542,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8543,4,4,4,4,3,3,3,4,4,4,4,3,3,3,4,4,4,4,3,3,3
8544,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1
8545,6,6,7,6,5,4,4,5,6,6,6,4,4,4,5,6,6,5,4,3,3
8546,16,16,16,14,15,13,14,16,16,16,14,15,13,14,16,17,16,14,15,13,14
8547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8548,2,3,3,2,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,2
8549,30,35,35,32,26,22,23,29,34,34,31,25,21,22,28,33,33,30,24,20,20
8550,35,39,36,29,25,19,24,32,36,33,26,22,16,22,29,33,30,24,19,13,19
8551,20,30,28,21,15,10,10,16,27,24,17,12,7,7,13,23,21,14,9,3,3
8552,72,69,73,60,59,57,61,70,68,71,58,57,56,59,69,66,69,56,55,54,57
8553,36,38,39,21,17,14,17,30,32,33,15,11,8,10,23,26,27,9,4,1,4
8554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8555,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8558,16,16,19,17,17,15,16,16,16,19,18,17,15,16,16,17,19,18,17,16,16
8559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8560,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1
8561,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1
8562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8564,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
8565,3,3,4,1,0,0,0,2,3,4,1,0,0,0,2,2,4,0,0,0,0
8566,4,4,5,5,3,3,3,4,4,4,4,2,2,2,3,3,4,4,2,2,2
8567,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3
8568,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
8569,2,3,3,3,1,1,0,2,3,3,3,1,0,0,1,3,3,2,1,0,0
8570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8573,29,27,28,29,29,28,26,29,27,28,30,29,28,26,29,28,29,30,30,29,27
8574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8575,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
8576,4,4,5,4,3,3,3,4,4,4,4,3,3,3,3,4,4,3,3,2,2
8577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8579,2,2,3,0,0,0,0,2,2,3,0,0,0,0,2,2,3,0,0,0,0
8580,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8581,9,14,13,10,8,5,5,8,13,12,9,7,4,5,8,12,11,8,6,3,4
8582,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1
8583,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
8584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8585,3,3,3,2,2,2,2,3,3,3,2,2,2,2,3,3,3,3,2,2,2
8586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8587,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
8588,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8598,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1
8599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,35,36,36,38,40,39,39,37,37,38,39,41,40,40,39,39,39,41,43,42,42
8601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8604,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8606,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8610,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8620,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
8621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8627,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8628,117,137,154,148,130,110,91,115,135,152,146,128,108,89,113,133,150,144,126,106,87
8629,0,0,31,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0
8630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8631,0,0,10,14,12,0,0,0,0,8,12,10,0,0,0,0,6,10,8,0,0
8632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8633,1,3,5,6,4,1,1,1,3,5,6,4,1,0,1,3,5,5,3,1,0
8634,15,9,11,16,8,15,8,15,9,11,16,8,15,8,16,9,11,16,8,15,8
8635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8637,326,317,327,327,308,310,296,338,328,339,339,320,322,307,350,340,350,351,332,333,319
8638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8640,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0
8641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8642,10,10,9,10,10,10,10,10,10,10,11,10,10,10,10,10,10,11,11,10,10
8643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8646,5,6,6,6,6,5,5,5,6,6,6,6,5,5,5,6,6,6,5,5,5
8647,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
8648,13,20,21,19,11,13,12,13,20,20,19,10,13,12,12,19,20,18,10,12,11
8649,56,79,87,79,78,56,53,55,78,86,78,77,55,52,54,77,85,77,76,54,51
8650,28,28,35,33,27,25,24,28,28,35,33,27,25,24,28,28,35,33,27,25,24
8651,28,32,35,28,23,15,13,24,28,31,24,19,11,9,20,24,27,20,15,7,5
8652,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
8653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8655,2,3,3,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,1
8656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8669,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8674,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
8675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8677,33,41,37,28,20,18,20,31,39,35,26,18,16,18,29,37,33,24,16,14,16
8678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8679,1,3,4,3,1,0,0,1,3,3,2,0,0,0,1,2,3,2,0,0,0
8680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8681,42,68,74,61,34,18,22,39,64,70,57,30,14,18,35,61,66,53,26,11,14
8682,3,3,2,3,3,3,2,3,3,2,3,3,3,2,3,3,2,3,3,3,2
8683,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
8684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8685,4,4,4,2,1,2,3,4,4,3,2,1,2,2,4,4,3,2,1,1,2
8686,3,5,4,3,1,1,1,3,5,4,3,1,1,1,3,5,4,3,1,1,1
8687,6,11,12,10,6,3,3,6,11,12,9,5,3,3,6,11,12,9,5,3,2
